	0.000000	68.400247
	250.000000	-72.596443
	500.000000	-84.565904
	750.000000	-94.190782
	1000.000000	-96.329005
	1250.000000	-97.034106
	1500.000000	-97.446843
	1750.000000	-97.899750
	2000.000000	-98.060235
	2250.000000	-97.939822
	2500.000000	-98.203560
	2750.000000	-98.272298
	3000.000000	-98.232225
	3250.000000	-98.209313
	3500.000000	-98.157637
	3750.000000	-98.134725
	4000.000000	-97.636012
	4250.000000	-97.979992
	4500.000000	-98.037323
	4750.000000	-98.203560
	5000.000000	-98.186302
	5250.000000	-98.335380
	5500.000000	-98.318220
	5750.000000	-98.214968
	6000.000000	-98.088900
	6250.000000	-98.025817
	6500.000000	-97.819507
	6750.000000	-97.733513
	7000.000000	-97.486974
	7250.000000	-97.320727
	7500.000000	-97.756425
	7750.000000	-97.114358
	8000.000000	-96.609903
	8250.000000	-97.389523
	8500.000000	-97.957080
	8750.000000	-97.916910
	9000.000000	-98.083147
	9250.000000	-98.088900
	9500.000000	-98.169143
	9750.000000	-98.083147
	10000.000000	-97.928415
	10250.000000	-97.653172
	10500.000000	-96.053851
	10750.000000	-94.305432
	11000.000000	-95.698434
	11250.000000	-97.825163
	11500.000000	-98.002905
	11750.000000	-97.785090
	12000.000000	-97.865333
	12250.000000	-98.255138
	12500.000000	-98.186302
	12750.000000	-98.186302
	13000.000000	-98.094652
	13250.000000	-98.071642
	13500.000000	-98.071642
	13750.000000	-98.415622
	14000.000000	-98.518777
	14250.000000	-98.272298
	14500.000000	-98.266642
	14750.000000	-98.283802
	15000.000000	-97.830915
	15250.000000	-91.055104
	15500.000000	-76.230843
	15750.000000	-75.153137
	16000.000000	-86.595220
	16250.000000	-95.056397
	16500.000000	-94.339830
	16750.000000	-94.981867
	17000.000000	-96.466588
	17250.000000	-97.630260
	17500.000000	-96.329005
	17750.000000	-95.698434
	18000.000000	-97.234741
	18250.000000	-97.687590
	18500.000000	-97.888245
	18750.000000	-97.785090
	19000.000000	-97.624508
	19250.000000	-97.079970
	19500.000000	-96.690155
	19750.000000	-96.713087
	20000.000000	-96.483787
	20250.000000	-96.850669
	20500.000000	-97.303538
	20750.000000	-97.389523
	21000.000000	-97.309270
	21250.000000	-97.039839
	21500.000000	-97.057038
	21750.000000	-96.867869
	22000.000000	-97.125824
	22250.000000	-97.360858
	22500.000000	-97.120091
	22750.000000	-97.079970
	23000.000000	-96.999708
	23250.000000	-97.188887
	23500.000000	-97.292071
	23750.000000	-96.478054
	24000.000000	-95.520721
	24250.000000	-96.082506
	24500.000000	-96.409267
	24750.000000	-96.214355
	25000.000000	-96.179967
	25250.000000	-96.300350
	25500.000000	-96.523918
	25750.000000	-96.598437
	26000.000000	-96.684422
	26250.000000	-96.552573
	26500.000000	-96.552573
	26750.000000	-96.850669
	27000.000000	-96.907990
	27250.000000	-96.506719
	27500.000000	-96.116904
	27750.000000	-93.210527
	28000.000000	-89.845548
	28250.000000	-93.072944
	28500.000000	-95.320085
	28750.000000	-95.216901
	29000.000000	-95.216901
	29250.000000	-94.867217
	29500.000000	-94.637917
	29750.000000	-94.420082
	30000.000000	-92.161475
	30250.000000	-93.290779
	30500.000000	-95.102251
	30750.000000	-94.901615
	31000.000000	-84.055715
	31250.000000	-75.869693
	31500.000000	-79.320667
	31750.000000	-92.138543
	32000.000000	-92.390776
	32250.000000	-92.161475
	32500.000000	-90.917521
	32750.000000	-90.573571
	33000.000000	-90.917521
	33250.000000	-91.290137
	33500.000000	-91.181220
	33750.000000	-90.802871
	34000.000000	-91.817524
	34250.000000	-92.843644
	34500.000000	-91.037905
	34750.000000	-89.260831
	35000.000000	-89.392680
	35250.000000	-90.739818
	35500.000000	-92.167208
	35750.000000	-91.657020
	36000.000000	-90.149368
	36250.000000	-91.937908
	36500.000000	-94.024544
	36750.000000	-94.173583
	37000.000000	-93.594599
	37250.000000	-93.313711
	37500.000000	-92.694596
	37750.000000	-92.952561
	38000.000000	-93.634729
	38250.000000	-93.783778
	38500.000000	-93.692059
	38750.000000	-93.067211
	39000.000000	-92.493960
	39250.000000	-91.909243
	39500.000000	-91.731539
	39750.000000	-91.823257
	40000.000000	-91.909243
	40250.000000	-91.037905
	40500.000000	-89.885669
	40750.000000	-86.583754
	41000.000000	-84.726418
	41250.000000	-86.102221
	41500.000000	-87.609873
	41750.000000	-89.008598
	42000.000000	-90.430265
	42250.000000	-91.725806
	42500.000000	-91.725806
	42750.000000	-91.783136
	43000.000000	-92.092689
	43250.000000	-91.983772
	43500.000000	-91.593957
	43750.000000	-90.109237
	44000.000000	-89.702233
	44250.000000	-90.791405
	44500.000000	-91.628355
	44750.000000	-92.161475
	45000.000000	-90.768473
	45250.000000	-91.106701
	45500.000000	-92.092689
	45750.000000	-91.599690
	46000.000000	-91.794593
	46250.000000	-92.218805
	46500.000000	-91.347458
	46750.000000	-80.088820
	47000.000000	-77.004730
	47250.000000	-84.783748
	47500.000000	-89.650645
	47750.000000	-89.106049
	48000.000000	-90.051917
	48250.000000	-91.043638
	48500.000000	-90.854468
	48750.000000	-89.163379
	49000.000000	-88.343629
	49250.000000	-88.544264
	49500.000000	-89.392680
	49750.000000	-89.759553
	50000.000000	-90.602236
	50250.000000	-91.731539
	50500.000000	-91.370390
	50750.000000	-91.364656
	51000.000000	-93.118808
	51250.000000	-93.520079
	51500.000000	-93.227725
	51750.000000	-92.207339
	52000.000000	-90.304149
	52250.000000	-91.582491
	52500.000000	-92.213072
	52750.000000	-92.086956
	53000.000000	-91.765937
	53250.000000	-92.459572
	53500.000000	-92.855110
