	0.000000	62.555815
	250.000000	-68.357113
	500.000000	-84.929783
	750.000000	-85.353986
	1000.000000	-85.382651
	1250.000000	-85.394117
	1500.000000	-85.422782
	1750.000000	-85.520234
	2000.000000	-85.239336
	2250.000000	-85.124686
	2500.000000	-85.199205
	2750.000000	-85.245069
	3000.000000	-85.525957
	3250.000000	-85.520234
	3500.000000	-85.589020
	3750.000000	-85.445704
	4000.000000	-85.331064
	4250.000000	-85.485835
	4500.000000	-85.485835
	4750.000000	-85.480102
	5000.000000	-85.296666
	5250.000000	-85.325321
	5500.000000	-85.434238
	5750.000000	-85.629151
	6000.000000	-85.376918
	6250.000000	-85.308122
	6500.000000	-85.589020
	6750.000000	-85.686471
	7000.000000	-85.646350
	7250.000000	-85.560355
	7500.000000	-85.394117
	7750.000000	-85.480102
	8000.000000	-85.554631
	8250.000000	-85.365452
	8500.000000	-85.353986
	8750.000000	-85.313865
	9000.000000	-85.371185
	9250.000000	-85.325321
	9500.000000	-85.399840
	9750.000000	-85.365452
	10000.000000	-85.571830
	10250.000000	-85.652073
	10500.000000	-85.405583
	10750.000000	-85.617685
	11000.000000	-85.497301
	11250.000000	-85.285200
	11500.000000	-85.428515
	11750.000000	-85.250802
	12000.000000	-85.503034
	12250.000000	-85.571830
	12500.000000	-85.577554
	12750.000000	-85.491568
	13000.000000	-85.434238
	13250.000000	-85.571830
	13500.000000	-85.892839
	13750.000000	-85.548889
	14000.000000	-85.485835
	14250.000000	-85.239336
	14500.000000	-85.187749
	14750.000000	-85.480102
	15000.000000	-85.348253
	15250.000000	-85.032967
	15500.000000	-77.391542
	15750.000000	-76.331024
	16000.000000	-83.817679
	16250.000000	-85.239336
	16500.000000	-85.353986
	16750.000000	-85.411316
	17000.000000	-85.153351
	17250.000000	-85.474369
	17500.000000	-85.663549
	17750.000000	-85.560355
	18000.000000	-85.336787
	18250.000000	-85.434238
	18500.000000	-85.439971
	18750.000000	-85.422782
	19000.000000	-85.405583
	19250.000000	-85.491568
	19500.000000	-85.646350
	19750.000000	-85.485835
	20000.000000	-85.531699
	20250.000000	-85.405583
	20500.000000	-85.250802
	20750.000000	-85.394117
	21000.000000	-85.508768
	21250.000000	-85.497301
	21500.000000	-85.210671
	21750.000000	-85.187749
	22000.000000	-85.503034
	22250.000000	-85.543156
	22500.000000	-85.520234
	22750.000000	-85.491568
	23000.000000	-85.531699
	23250.000000	-85.497301
	23500.000000	-85.640607
	23750.000000	-85.417040
	24000.000000	-85.325321
	24250.000000	-85.508768
	24500.000000	-85.491568
	24750.000000	-85.417040
	25000.000000	-85.457171
	25250.000000	-85.302399
	25500.000000	-85.411316
	25750.000000	-85.376918
	26000.000000	-85.462903
	26250.000000	-85.394117
	26500.000000	-85.497301
	26750.000000	-85.417040
	27000.000000	-85.531699
	27250.000000	-85.594753
	27500.000000	-85.525957
	27750.000000	-85.462903
	28000.000000	-85.359719
	28250.000000	-85.434238
	28500.000000	-85.537432
	28750.000000	-85.417040
	29000.000000	-85.262268
	29250.000000	-85.153351
	29500.000000	-85.388384
	29750.000000	-85.285200
	30000.000000	-85.273734
	30250.000000	-85.491568
	30500.000000	-85.434238
	30750.000000	-85.365452
	31000.000000	-82.453342
	31250.000000	-76.657776
	31500.000000	-79.546954
	31750.000000	-85.141885
	32000.000000	-85.216404
	32250.000000	-85.365452
	32500.000000	-85.336787
	32750.000000	-85.480102
	33000.000000	-85.503034
	33250.000000	-85.594753
	33500.000000	-85.308122
	33750.000000	-85.417040
	34000.000000	-85.531699
	34250.000000	-85.503034
	34500.000000	-85.290923
	34750.000000	-85.342520
	35000.000000	-85.279467
	35250.000000	-85.153351
	35500.000000	-85.250802
	35750.000000	-85.394117
	36000.000000	-85.583287
	36250.000000	-85.600486
	36500.000000	-85.382651
	36750.000000	-85.279467
	37000.000000	-85.199205
	37250.000000	-85.227870
	37500.000000	-85.302399
	37750.000000	-85.279467
	38000.000000	-85.233603
	38250.000000	-85.394117
	38500.000000	-85.497301
	38750.000000	-85.468637
	39000.000000	-85.296666
	39250.000000	-85.319588
	39500.000000	-85.336787
	39750.000000	-85.239336
	40000.000000	-85.279467
	40250.000000	-85.388384
	40500.000000	-85.348253
	40750.000000	-85.462903
	41000.000000	-85.342520
	41250.000000	-85.285200
	41500.000000	-85.342520
	41750.000000	-85.382651
	42000.000000	-85.359719
	42250.000000	-85.227870
	42500.000000	-85.313865
	42750.000000	-85.245069
	43000.000000	-85.382651
	43250.000000	-85.273734
	43500.000000	-85.325321
	43750.000000	-85.445704
	44000.000000	-85.348253
	44250.000000	-85.376918
	44500.000000	-85.394117
	44750.000000	-85.382651
	45000.000000	-85.531699
	45250.000000	-85.468637
	45500.000000	-85.348253
	45750.000000	-85.566088
	46000.000000	-85.508768
	46250.000000	-85.285200
	46500.000000	-85.067356
	46750.000000	-79.982633
	47000.000000	-77.569245
	47250.000000	-83.141243
	47500.000000	-85.308122
	47750.000000	-85.084555
	48000.000000	-85.050167
	48250.000000	-85.027234
	48500.000000	-85.073098
	48750.000000	-85.182016
	49000.000000	-85.107487
	49250.000000	-85.078831
	49500.000000	-85.348253
	49750.000000	-85.365452
	50000.000000	-85.394117
	50250.000000	-85.268001
	50500.000000	-85.199205
	50750.000000	-85.245069
	51000.000000	-85.302399
	51250.000000	-85.439971
	51500.000000	-85.445704
	51750.000000	-85.359719
	52000.000000	-85.325321
	52250.000000	-85.245069
	52500.000000	-85.302399
	52750.000000	-85.182016
	53000.000000	-85.279467
	53250.000000	-85.325321
	53500.000000	-85.359719
