	0.000000	85.824053
	250.000000	-87.085206
	500.000000	-88.289029
	750.000000	-88.661644
	1000.000000	-88.827882
	1250.000000	-89.057192
	1500.000000	-89.011328
	1750.000000	-88.770562
	2000.000000	-88.919600
	2250.000000	-88.982663
	2500.000000	-89.108779
	2750.000000	-89.143168
	3000.000000	-89.217697
	3250.000000	-89.125969
	3500.000000	-89.143168
	3750.000000	-88.862280
	4000.000000	-88.902401
	4250.000000	-88.879479
	4500.000000	-88.913877
	4750.000000	-88.982663
	5000.000000	-88.902401
	5250.000000	-88.896678
	5500.000000	-89.005595
	5750.000000	-88.833615
	6000.000000	-88.925333
	6250.000000	-89.183299
	6500.000000	-88.747630
	6750.000000	-88.759096
	7000.000000	-88.856547
	7250.000000	-88.994129
	7500.000000	-89.062916
	7750.000000	-88.804960
	8000.000000	-88.753363
	8250.000000	-88.718965
	8500.000000	-88.661644
	8750.000000	-88.827882
	9000.000000	-89.034250
	9250.000000	-89.039993
	9500.000000	-89.200498
	9750.000000	-89.103046
	10000.000000	-89.080115
	10250.000000	-88.942532
	10500.000000	-89.125969
	10750.000000	-88.999862
	11000.000000	-89.057192
	11250.000000	-89.108779
	11500.000000	-89.022794
	11750.000000	-88.845081
	12000.000000	-89.103046
	12250.000000	-89.131711
	12500.000000	-89.166110
	12750.000000	-88.942532
	13000.000000	-88.833615
	13250.000000	-88.696042
	13500.000000	-88.925333
	13750.000000	-89.240629
	14000.000000	-89.080115
	14250.000000	-89.189032
	14500.000000	-88.994129
	14750.000000	-88.913877
	15000.000000	-88.850814
	15250.000000	-87.664190
	15500.000000	-77.013193
	15750.000000	-75.981341
	16000.000000	-85.508768
	16250.000000	-88.816426
	16500.000000	-88.741897
	16750.000000	-88.982663
	17000.000000	-88.959731
	17250.000000	-89.022794
	17500.000000	-88.988396
	17750.000000	-89.120245
	18000.000000	-89.189032
	18250.000000	-89.068648
	18500.000000	-88.833615
	18750.000000	-88.782028
	19000.000000	-88.879479
	19250.000000	-88.948275
	19500.000000	-88.753363
	19750.000000	-89.028518
	20000.000000	-89.154634
	20250.000000	-89.062916
	20500.000000	-88.942532
	20750.000000	-88.976930
	21000.000000	-88.942532
	21250.000000	-88.994129
	21500.000000	-88.971197
	21750.000000	-88.982663
	22000.000000	-89.028518
	22250.000000	-88.965464
	22500.000000	-88.741897
	22750.000000	-88.724698
	23000.000000	-88.845081
	23250.000000	-89.108779
	23500.000000	-89.085847
	23750.000000	-88.988396
	24000.000000	-89.005595
	24250.000000	-89.246362
	24500.000000	-89.022794
	24750.000000	-88.673111
	25000.000000	-88.701766
	25250.000000	-88.913877
	25500.000000	-88.810683
	25750.000000	-88.822159
	26000.000000	-88.925333
	26250.000000	-88.908144
	26500.000000	-89.005595
	26750.000000	-89.097313
	27000.000000	-89.206231
	27250.000000	-89.183299
	27500.000000	-89.091580
	27750.000000	-88.931076
	28000.000000	-88.627246
	28250.000000	-88.804960
	28500.000000	-88.845081
	28750.000000	-88.799227
	29000.000000	-88.810683
	29250.000000	-88.787761
	29500.000000	-88.971197
	29750.000000	-88.982663
	30000.000000	-88.776285
	30250.000000	-88.850814
	30500.000000	-89.011328
	30750.000000	-88.879479
	31000.000000	-83.680096
	31250.000000	-76.508737
	31500.000000	-79.747600
	31750.000000	-88.822159
	32000.000000	-89.085847
	32250.000000	-89.217697
	32500.000000	-89.137444
	32750.000000	-88.868013
	33000.000000	-88.644445
	33250.000000	-88.793484
	33500.000000	-88.902401
	33750.000000	-89.017061
	34000.000000	-88.673111
	34250.000000	-88.524062
	34500.000000	-88.931076
	34750.000000	-88.896678
	35000.000000	-88.627246
	35250.000000	-88.810683
	35500.000000	-89.206231
	35750.000000	-89.028518
	36000.000000	-88.707509
	36250.000000	-88.696042
	36500.000000	-88.787761
	36750.000000	-88.816426
	37000.000000	-88.908144
	37250.000000	-88.988396
	37500.000000	-88.913877
	37750.000000	-88.873746
	38000.000000	-88.942532
	38250.000000	-89.028518
	38500.000000	-88.994129
	38750.000000	-88.913877
	39000.000000	-88.959731
	39250.000000	-88.994129
	39500.000000	-89.011328
	39750.000000	-88.994129
	40000.000000	-88.896678
	40250.000000	-88.839348
	40500.000000	-88.913877
	40750.000000	-89.017061
	41000.000000	-88.678843
	41250.000000	-88.793484
	41500.000000	-88.684567
	41750.000000	-88.759096
	42000.000000	-88.999862
	42250.000000	-88.856547
	42500.000000	-88.913877
	42750.000000	-88.736164
	43000.000000	-88.638712
	43250.000000	-88.896678
	43500.000000	-89.011328
	43750.000000	-88.885212
	44000.000000	-88.822159
	44250.000000	-88.782028
	44500.000000	-88.724698
	44750.000000	-88.587115
	45000.000000	-88.638712
	45250.000000	-88.862280
	45500.000000	-88.856547
	45750.000000	-88.890945
	46000.000000	-88.994129
	46250.000000	-89.080115
	46500.000000	-88.850814
	46750.000000	-80.418302
	47000.000000	-77.460328
	47250.000000	-84.551434
	47500.000000	-88.707509
	47750.000000	-88.569926
	48000.000000	-88.632979
	48250.000000	-88.948275
	48500.000000	-88.965464
	48750.000000	-88.770562
	49000.000000	-88.810683
	49250.000000	-88.850814
	49500.000000	-88.650178
	49750.000000	-88.839348
	50000.000000	-88.661644
	50250.000000	-88.684567
	50500.000000	-88.822159
	50750.000000	-88.890945
	51000.000000	-88.701766
	51250.000000	-88.724698
	51500.000000	-88.684567
	51750.000000	-88.833615
	52000.000000	-88.890945
	52250.000000	-88.931076
	52500.000000	-88.965464
	52750.000000	-88.896678
	53000.000000	-88.604315
	53250.000000	-88.799227
	53500.000000	-88.713232
